APYGARDOS_NR,APYGARDOS_PAVADINIMAS,APYLINKES_NR,APYLINKES_PAVADINIMAS,RINKEJU_SKAICIUS,VISO_DALYVAVO,BALSADEZEJE_GALIOJANTYS,BALSADEZEJE_NEGALIOJANTYS,PASTU_GALIOJANTYS,PASTU_NEGALIOJANTYS,VARDAS,PAVARDE,PARTIJA,BALSU_BALSADEZEJE,BALSU_PASTU,BALSU_VISO,PAPILDOMO_PROTOKOLO_POZYMIS,RKND_V_AR_ISSIKELE_PATS,RPL_UNIKALUS_NUMERIS,SAV,Sugeneravimo data
57,Vilniaus miesto,121,Dvarčionių,3184,1680,1385,17,277,1,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,621,90,711,,,57121,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,122,Kairėnų,2270,1223,994,18,211,0,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,547,138,685,,,57122,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,122,Kairėnų,2270,1223,994,18,211,0,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,447,73,520,,,57122,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,151,Žirmūnų,2134,1091,882,11,191,7,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,455,82,537,,,57151,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,151,Žirmūnų,2134,1091,882,11,191,7,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,427,109,536,,,57151,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,152,Kareivių,1729,825,653,8,164,0,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,347,95,442,,,57152,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,152,Kareivių,1729,825,653,8,164,0,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,306,69,375,,,57152,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,153,Prekybininkų,2947,1408,1169,16,218,5,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,588,145,733,,,57153,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,153,Prekybininkų,2947,1408,1169,16,218,5,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,581,73,654,,,57153,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,154,Miestelio,1990,906,759,11,135,1,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,401,55,456,,,57154,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,154,Miestelio,1990,906,759,11,135,1,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,358,80,438,,,57154,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,155,Moksleivių,2612,1092,941,10,141,0,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,498,50,548,,,57155,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,155,Moksleivių,2612,1092,941,10,141,0,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,443,91,534,,,57155,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,156,Raitininkų,2715,1597,1124,15,456,2,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,726,305,1031,,,57156,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,156,Raitininkų,2715,1597,1124,15,456,2,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,398,151,549,,,57156,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,157,Sporto,2381,1238,1031,17,188,2,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,541,117,658,,,57157,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,157,Sporto,2381,1238,1031,17,188,2,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,490,71,561,,,57157,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,158,Kazliškių,2046,1048,833,13,201,1,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,415,124,539,,,57158,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,158,Kazliškių,2046,1048,833,13,201,1,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,418,77,495,,,57158,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,159,Rinktinės,1806,992,806,8,175,3,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,431,66,497,,,57159,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,159,Rinktinės,1806,992,806,8,175,3,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,375,109,484,,,57159,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,160,Tuskulėnų,2744,1403,1104,12,285,2,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,655,186,841,,,57160,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,160,Tuskulėnų,2744,1403,1104,12,285,2,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,449,99,548,,,57160,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,162,Minties,2864,1334,1097,30,206,1,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,550,137,687,,,57162,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,162,Minties,2864,1334,1097,30,206,1,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,547,69,616,,,57162,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,166,Kalvarijų,3049,1505,1203,18,280,4,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,630,178,808,,,57166,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,166,Kalvarijų,3049,1505,1203,18,280,4,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,573,102,675,,,57166,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,167,S. Žukausko,2557,1523,1231,14,276,2,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,772,194,966,,,57167,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,167,S. Žukausko,2557,1523,1231,14,276,2,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,459,82,541,,,57167,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,168,Žygio,2896,1466,1138,17,308,3,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,665,187,852,,,57168,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,168,Žygio,2896,1466,1138,17,308,3,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,473,121,594,,,57168,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,199,Žaliųjų Ežerų,2515,1264,1084,23,156,1,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,622,105,727,,,57199,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,199,Žaliųjų Ežerų,2515,1264,1084,23,156,1,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,462,51,513,,,57199,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,200,Balsių,3872,2229,1962,35,231,1,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,1067,158,1225,,,57200,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,200,Balsių,3872,2229,1962,35,231,1,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,895,73,968,,,57200,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,201,Popieriaus,4031,2054,1734,17,301,2,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,877,174,1051,,,57201,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,201,Popieriaus,4031,2054,1734,17,301,2,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,857,127,984,,,57201,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,202,Mokyklos,4212,2548,2088,25,432,3,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,1186,290,1476,,,57202,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,202,Mokyklos,4212,2548,2088,25,432,3,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,902,142,1044,,,57202,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,203,Baltupių,4508,2432,2027,30,372,3,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,1153,236,1389,,,57203,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,203,Baltupių,4508,2432,2027,30,372,3,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,874,136,1010,,,57203,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,204,Gabijos,4124,2055,1760,24,269,2,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,987,126,1113,,,57204,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,204,Gabijos,4124,2055,1760,24,269,2,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,773,143,916,,,57204,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,205,Fabijoniškių,4292,2029,1733,27,267,2,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,904,121,1025,,,57205,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,205,Fabijoniškių,4292,2029,1733,27,267,2,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,829,146,975,,,57205,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,206,Jovaro,3278,1563,1361,19,176,7,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,799,86,885,,,57206,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,206,Jovaro,3278,1563,1361,19,176,7,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,562,90,652,,,57206,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,207,S. Stanevičiaus,3249,1600,1372,24,204,0,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,816,92,908,,,57207,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,207,S. Stanevičiaus,3249,1600,1372,24,204,0,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,556,112,668,,,57207,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,208,Kaimelio,2570,1259,1050,23,184,2,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,565,92,657,,,57208,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,208,Kaimelio,2570,1259,1050,23,184,2,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,485,92,577,,,57208,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,209,L. Giros,3193,1643,1382,21,239,1,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,755,153,908,,,57209,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,209,L. Giros,3193,1643,1382,21,239,1,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,627,86,713,,,57209,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,210,P. Žadeikos,1963,1016,884,9,120,3,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,424,79,503,,,57210,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,210,P. Žadeikos,1963,1016,884,9,120,3,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,460,41,501,,,57210,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,211,Gedvydžių,2815,1498,1313,32,151,2,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,753,61,814,,,57211,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,211,Gedvydžių,2815,1498,1313,32,151,2,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,560,90,650,,,57211,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,212,Rugių,4267,2451,1998,29,417,7,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,1145,273,1418,,,57212,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,212,Rugių,4267,2451,1998,29,417,7,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,853,144,997,,,57212,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,213,S. Nėries,3883,1686,1404,26,250,6,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,769,97,866,,,57213,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,213,S. Nėries,3883,1686,1404,26,250,6,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,635,153,788,,,57213,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,214,Pavilnionių,3490,1628,1311,19,297,1,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,823,195,1018,,,57214,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,214,Pavilnionių,3490,1628,1311,19,297,1,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,488,102,590,,,57214,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,215,Bajorų,3645,1845,1581,13,249,2,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,852,168,1020,,,57215,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,215,Bajorų,3645,1845,1581,13,249,2,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,729,81,810,,,57215,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,216,J. Baltrušaičio,2978,1578,1241,14,321,2,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,669,121,790,,,57216,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,216,J. Baltrušaičio,2978,1578,1241,14,321,2,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,572,200,772,,,57216,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,217,Tarandės,2487,1417,1180,11,223,3,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,642,130,772,,,57217,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,217,Tarandės,2487,1417,1180,11,223,3,ARTŪRAS,ZUOKAS,Partija „Laisvė ir teisingumas“,538,93,631,,,57217,Vilniaus miesto savivaldybė,2023-03-24 16:17
57,Vilniaus miesto,218,Perkūnkiemio,4060,1996,1659,7,325,5,VALDAS,BENKUNSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,983,206,1189,,,57218,Vilniaus miesto savivaldybė,2023-03-24 16:17
